reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
886ca2a7-c95a-4e52-a3de-e5bc2674a170,Muhammad Asghar,https://play-lh.googleusercontent.com/a-/ALV-UjUJrZAx2ACtRVl1P7f1euKlKw5rmUA0TSMC2KFXrDN3y3t81v4LQA,Nice app but very slow working,5,0,0.0.181,2025-07-11 14:25:51,,,0.0.181
58fb7769-01d3-40fd-80e4-95353f44e0b8,Shabbir Bhatti,https://play-lh.googleusercontent.com/a-/ALV-UjVmd_EQNvV5pDsQJRM0iEUM-DLv74j6RJbObbfDwXU5WBy5IN2d,Good,5,0,0.0.181,2025-07-11 13:47:59,"Dear User, thanks for your appreciation.",2025-07-12 13:57:54,0.0.181
08076975-4631-435f-b726-0838bff8336d,Ali Imran,https://play-lh.googleusercontent.com/a-/ALV-UjW7O8Uu9jP0wtWZxK52UjU0LOOeTWTasYY50tGXy476sdLD0V39,great,5,0,,2025-07-11 13:38:07,"Dear User, thanks for your appreciation.",2025-07-12 13:57:55,
c027da93-d1a1-42f7-91a9-ed8870139dcc,ASHDON SORIN,https://play-lh.googleusercontent.com/a-/ALV-UjWsfj-CORxJ4HYs-ow-eGr7JXyT6lb3-CUpXGLkLOPoO6ibPbPp,Stupid App not opening Whats a problem?? Old app was better than this stupid new app.,1,0,0.0.181,2025-07-11 13:21:37,"Dear User, thank you for your feedback! Your suggestion has been noted, and we’ll consider it for future updates.",2025-07-12 13:57:55,0.0.181
67265bda-4649-4074-88c1-f409445518d5,Waqas Maqsood,https://play-lh.googleusercontent.com/a/ACg8ocJJG-tbATX_sHGnOxjYe4ylK6QjyG_jVMl__KhA2mmLau1Yh8uf=mo,good app,5,0,,2025-07-11 09:36:07,"Dear User, thanks for your appreciation.",2025-07-12 09:48:48,
e5cc6b35-178b-461a-9695-ee14eb229eac,Liaquat Amin,https://play-lh.googleusercontent.com/a-/ALV-UjX6WAwbsYsxxyEs3hrKnc140mBryPvwzH-9H3RHuYTzsbzY3n0,Excellent bank service and good working,5,0,0.0.181,2025-07-11 09:12:41,"Dear User, thanks for your appreciation.",2025-07-12 09:48:49,0.0.181
cfae5155-87e6-4090-933a-7acd4b7251ce,Shakeel Hanif,https://play-lh.googleusercontent.com/a/ACg8ocKYihFaCGkipjwA5DdYQGAS26ozDHOhgB2vI09oI452OwJHgQ=mo,good service,5,0,0.0.181,2025-07-11 08:15:17,"Dear User, thanks for your appreciation.",2025-07-12 08:47:47,0.0.181
9da03315-8129-4dda-89cb-c4a8ef82af42,Asim Khan,https://play-lh.googleusercontent.com/a/ACg8ocI_qZ6FztlDf6CPblxfoodhLPzBZp2qeEGM0IOGGpA9ENa16w=mo,good,5,0,0.0.181,2025-07-11 05:41:41,"Dear User, thanks for your appreciation.",2025-07-12 06:39:35,0.0.181
5f27042e-0104-41f4-8441-78fddc842e93,MaaZ BuTt,https://play-lh.googleusercontent.com/a-/ALV-UjXnbGKWoMHNibCMusuU8xcV9A_qSyTZPB-jcfv9RLEWNbiwmdT8,Nicely,5,0,0.0.181,2025-07-11 01:24:40,"Dear User, thanks for your appreciation.",2025-07-12 02:26:27,0.0.181
b1a11fe5-6e6d-4aaa-8700-aae4f9308523,Abdul Hanan,https://play-lh.googleusercontent.com/a/ACg8ocL-nB9qo-ab7PRmtrPuHfG1YVjMS5cOqXshF44xNfXEDHMtog=mo,very good service,5,0,0.0.181,2025-07-11 00:53:14,"Dear User, thanks for your appreciation.",2025-07-12 01:23:51,0.0.181
